Date,Performance,Return,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.300:x1.0,#World Countries South America:0.100:x1.0,2023-05-01,2023-06-01,M
2023-05-25,-0.0438499105,1473.7452015518,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.300:x1.0,#World Countries South America:0.100:x1.0
2023-05-24,-0.2449877950,1474.3917210022,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.300:x1.0,#World Countries South America:0.100:x1.0
2023-05-23,-0.8103059171,1478.0126716564,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.300:x1.0,#World Countries South America:0.100:x1.0
2023-05-22,0.1568848217,1490.0869342547,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.300:x1.0,#World Countries South America:0.100:x1.0
2023-05-19,-0.0300989529,1487.7528758078,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.300:x1.0,#World Countries South America:0.100:x1.0
2023-05-18,-0.7045155938,1488.2008086678,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.300:x1.0,#World Countries South America:0.100:x1.0
2023-05-17,-0.0204767666,1498.7598052096,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.300:x1.0,#World Countries South America:0.100:x1.0
2023-05-16,-0.5864174857,1499.0667656121,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.300:x1.0,#World Countries South America:0.100:x1.0
2023-05-15,0.6901148227,1507.9094100607,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.300:x1.0,#World Countries South America:0.100:x1.0
2023-05-12,-0.2753000517,1497.5744269594,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.300:x1.0,#World Countries South America:0.100:x1.0
2023-05-11,-0.7688525327,1501.7086315991,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.300:x1.0,#World Countries South America:0.100:x1.0
2023-05-10,0.4448004140,1513.3440153903,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.300:x1.0,#World Countries South America:0.100:x1.0
2023-05-09,-0.4781596541,1506.6424634759,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.300:x1.0,#World Countries South America:0.100:x1.0
2023-05-08,-0.0754961956,1513.8812327421,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.300:x1.0,#World Countries South America:0.100:x1.0
2023-05-05,1.2283222720,1515.0250189933,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.300:x1.0,#World Countries South America:0.100:x1.0
2023-05-04,0.1560488191,1496.6414388681,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.300:x1.0,#World Countries South America:0.100:x1.0
2023-05-03,0.1276496126,1494.3095864054,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.300:x1.0,#World Countries South America:0.100:x1.0
2023-05-02,-0.6188865869,1492.4045377944,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.300:x1.0,#World Countries South America:0.100:x1.0
2023-05-01,-0.2059170046,1501.6983474416,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.300:x1.0,#World Countries South America:0.100:x1.0
2023-04-28,-0.3123225377,1504.7969803085,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.400:x1.0,#World Countries South America:0.000:x1.0
2023-04-27,1.5822403937,1509.5115250098,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.400:x1.0,#World Countries South America:0.000:x1.0
2023-04-26,1.0531841478,1485.9994415945,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.400:x1.0,#World Countries South America:0.000:x1.0
2023-04-25,-1.4629002450,1470.5122397931,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.400:x1.0,#World Countries South America:0.000:x1.0
2023-04-24,0.4145710168,1492.3437400222,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.400:x1.0,#World Countries South America:0.000:x1.0
2023-04-21,-0.3175462133,1486.1824582935,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.400:x1.0,#World Countries South America:0.000:x1.0
2023-04-20,0.0106714735,1490.9168081617,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.400:x1.0,#World Countries South America:0.000:x1.0
2023-04-19,-0.0467968363,1490.7577223461,#World Countries Africa:0.200:x1.0,#World Countries Asia:0.400:x1.0,#World Countries Developed:0.400:x1.0,#World Countries South America:0.000:x1.0
